NM_MUNICIPIO,NM_VEREADOR,SG_PARTIDO_VEREADOR,DS_COMPOSICAO_COLIGACAO_VEREADOR,QT_VOTOS_VEREADOR
LAVRAS DA MANGABEIRA,JOANA CRENTE,PSD,PSD,1271.0
LAVRAS DA MANGABEIRA,JOAO VICTOR DE JOAO HELIO,PT,PT,1023.0
LAVRAS DA MANGABEIRA,JOSY OLIVEIRA,PT,PT,5.0
LAVRAS DA MANGABEIRA,JOÃO RICARTE,MDB,MDB,325.0
LAVRAS DA MANGABEIRA,JULIANA ALENCAR,PSD,PSD,1.0
LAVRAS DA MANGABEIRA,LAUDIR MOTA,PSD,PSD,496.0
LAVRAS DA MANGABEIRA,LEIDINHA MOURA,PSD,PSD,17.0
LAVRAS DA MANGABEIRA,LUIZA CARDOSO,PDT,PDT,28.0
LAVRAS DA MANGABEIRA,MACHADO FURTADO,PT,PT,377.0
LAVRAS DA MANGABEIRA,MAGALLY FERREIRA,MDB,MDB,35.0
LAVRAS DA MANGABEIRA,MAGELA TEÓFILO,MDB,MDB,88.0
LAVRAS DA MANGABEIRA,MARIA DO SINDICATO,PSD,PSD,8.0
LAVRAS DA MANGABEIRA,NEM FERRER,PDT,PDT,765.0
LAVRAS DA MANGABEIRA,NETO OLIVEIRA,MDB,MDB,522.0
LAVRAS DA MANGABEIRA,NILTON DANTAS,PDT,PDT,730.0
LAVRAS DA MANGABEIRA,PEDRO SUCUPIRA,PDT,PDT,283.0
LAVRAS DA MANGABEIRA,PRISCILLA NUNES,MDB,MDB,2.0
LAVRAS DA MANGABEIRA,PROFESSOR NENZAO,PSD,PSD,26.0
LAVRAS DA MANGABEIRA,REINHARD ARISTIDES,PSDB,PSDB,1.0
LAVRAS DA MANGABEIRA,SAMUEL DOS MUNDOCAS,PSD,PSD,472.0
LAVRAS DA MANGABEIRA,SAMUEL LUCENA,PDT,PDT,37.0
LAVRAS DA MANGABEIRA,SUELI DA SAUDE,PSD,PSD,38.0
LAVRAS DA MANGABEIRA,TENTA OLEGÁRIO,PDT,PDT,574.0
LAVRAS DA MANGABEIRA,THALITA LAURENTINO,PDT,PDT,3.0
LAVRAS DA MANGABEIRA,TITIL LOBO,MDB,MDB,952.0
LAVRAS DA MANGABEIRA,TUTU,MDB,MDB,6.0
LAVRAS DA MANGABEIRA,VANDA,MDB,MDB,1.0
LAVRAS DA MANGABEIRA,VICENTE MACEDO,PT,PT,214.0
LAVRAS DA MANGABEIRA,VINICIUS COCÔ NETO,MDB,MDB,554.0
LAVRAS DA MANGABEIRA,ZE IRIS DA VILA PATOS,PT,PT,114.0
LAVRAS DA MANGABEIRA,ZEFINHA DO POSTO,PT,PT,50.0
LAVRAS DA MANGABEIRA,ZÉ BONITINHO,PDT,PDT,12.0
LAVRAS DA MANGABEIRA,ZÉ NAILTON,MDB,MDB,944.0
LIMOEIRO DO NORTE,ALEANDRO LEMOS,MDB,MDB,31.0
LIMOEIRO DO NORTE,ALEX FARIAS,PL,PL,532.0
LIMOEIRO DO NORTE,ALEX MAIA SOCORRISTA,PV,PV,51.0
LIMOEIRO DO NORTE,ALEXSANDRA COSTA,PSB,PSB,25.0
LIMOEIRO DO NORTE,ANA DA CIDADE ALTA,PDT,PDT,24.0
LIMOEIRO DO NORTE,ANGELO SANTIAGO,PV,PV,14.0
LIMOEIRO DO NORTE,ANGINHA,PSB,PSB,1708.0
LIMOEIRO DO NORTE,CABO RUBEM RUBINHO,PL,PL,1029.0
LIMOEIRO DO NORTE,CELMA DA CANAFISTULA,PSD,PSD,409.0
LIMOEIRO DO NORTE,CHICO PEQUENO,PL,PL,86.0
LIMOEIRO DO NORTE,CLAUDINHO ROCHA,MDB,MDB,126.0
LIMOEIRO DO NORTE,COMPADRE LUCIANO,PL,PL,111.0
LIMOEIRO DO NORTE,DEDÉ RUFINO,PTC,PTC,26.0
LIMOEIRO DO NORTE,DIANA QUEIROZ,PDT,PDT,83.0
LIMOEIRO DO NORTE,DIEGUITO,PSD,PSD,102.0
LIMOEIRO DO NORTE,DOCA,PDT,PDT,388.0
LIMOEIRO DO NORTE,DOMINGOS BEZERRA,PSB,PSB,1510.0
LIMOEIRO DO NORTE,EDSON MORAIS,MDB,MDB,23.0
LIMOEIRO DO NORTE,ELIAS CARNEIRO,PDT,PDT,178.0
LIMOEIRO DO NORTE,EMANUELA COSTA,REDE,REDE,7.0
LIMOEIRO DO NORTE,ENFERMEIRO ROBSON RAFAEL,PDT,PDT,217.0
LIMOEIRO DO NORTE,FABIO SHOW,PTC,PTC,24.0
LIMOEIRO DO NORTE,FLAUBER LIMA,PSB,PSB,1178.0
LIMOEIRO DO NORTE,FRAN DO ESPINHO,REPUBLICANOS,REPUBLICANOS,94.0
LIMOEIRO DO NORTE,GEAN CARLOS,PSB,PSB,83.0
LIMOEIRO DO NORTE,GENEZIANO,PSB,PSB,577.0
LIMOEIRO DO NORTE,GEORGE MAIA,PSOL,PSOL,68.0
LIMOEIRO DO NORTE,GEORGE VIEIRA,PDT,PDT,539.0
LIMOEIRO DO NORTE,GERSON FORTALEZA,PSD,PSD,264.0
LIMOEIRO DO NORTE,GILBENIS ALMEIDA,PSB,PSB,50.0
LIMOEIRO DO NORTE,GILIARD MOURA,PSB,PSB,301.0
LIMOEIRO DO NORTE,GILSON MACIEL,PL,PL,62.0
LIMOEIRO DO NORTE,GLADIS BANDEIRA,PSB,PSB,841.0
LIMOEIRO DO NORTE,HERALDO HOLANDA,PSB,PSB,1620.0
LIMOEIRO DO NORTE,ITAMAR FILMAGENS,PV,PV,17.0
LIMOEIRO DO NORTE,IVO VIANA,PV,PV,681.0
LIMOEIRO DO NORTE,JACINTO DA AMBULÂNCIA,PSD,PSD,75.0
LIMOEIRO DO NORTE,JOHNNY KENNEDY,REPUBLICANOS,REPUBLICANOS,103.0
LIMOEIRO DO NORTE,JORGE CASTRO,PODE,PODE,43.0
LIMOEIRO DO NORTE,JULINHO,PSB,PSB,296.0
LIMOEIRO DO NORTE,JULIO DO ESPETINHO,PL,PL,55.0
LIMOEIRO DO NORTE,LAIS FERNANDES,MDB,MDB,17.0
LIMOEIRO DO NORTE,LALÁ,PSB,PSB,114.0
LIMOEIRO DO NORTE,LAURO MACHADO,PL,PL,737.0
LIMOEIRO DO NORTE,LENA GONDIM,PL,PL,438.0
LIMOEIRO DO NORTE,LENINHA MAIA,PT,PT,133.0
LIMOEIRO DO NORTE,LIVIA MAIA,PL,PL,813.0
LIMOEIRO DO NORTE,LOURA DO LIMOEIRO,PL,PL,12.0
LIMOEIRO DO NORTE,LUANA SALDANHA,PSD,PSD,74.0
LIMOEIRO DO NORTE,LUCIANA CUIDADORA DE IDOSOS,PTC,PTC,8.0
LIMOEIRO DO NORTE,LUZIA COSTA,PT,PT,82.0
LIMOEIRO DO NORTE,LÚCIA DO SETOR,PV,PV,90.0
LIMOEIRO DO NORTE,LÚCIA FLOR,PSB,PSB,27.0
LIMOEIRO DO NORTE,MADILZA MOURA,PSB,PSB,29.0
LIMOEIRO DO NORTE,MANOCA DOS TRATORES,PDT,PDT,168.0
LIMOEIRO DO NORTE,MARCELO PITOMBEIRA,PTC,PTC,44.0
LIMOEIRO DO NORTE,MARCUS LUIZ,PDT,PDT,219.0
LIMOEIRO DO NORTE,MARDONIO FREITAS,PT,PT,13.0
LIMOEIRO DO NORTE,MARDUQUE DUARTE,PSD,PSD,897.0
LIMOEIRO DO NORTE,MARQUINHOS DO BODE,PTC,PTC,123.0
LIMOEIRO DO NORTE,MARTA COSTA,PSD,PSD,203.0
LIMOEIRO DO NORTE,MEIRINHA,PL,PL,30.0
LIMOEIRO DO NORTE,MICHAEL,PT,PT,1396.0
LIMOEIRO DO NORTE,MIXICO,PSB,PSB,1312.0
LIMOEIRO DO NORTE,NEGO NILO,PSD,PSD,178.0
LIMOEIRO DO NORTE,NEUDO COSTA,PSB,PSB,47.0
LIMOEIRO DO NORTE,NIVIA MARCIA,PL,PL,24.0
LIMOEIRO DO NORTE,NONATO DA CIDADE ALTA,PDT,PDT,84.0
LIMOEIRO DO NORTE,ONELIA LIMA,REPUBLICANOS,REPUBLICANOS,124.0
LIMOEIRO DO NORTE,PAULO ESTEVAM,PL,PL,4.0
LIMOEIRO DO NORTE,PAXÁ,PSB,PSB,1692.0
LIMOEIRO DO NORTE,PROF ARISTIDES,PL,PL,104.0
LIMOEIRO DO NORTE,PROFESSOR CLAIRTON,PT,PT,137.0
LIMOEIRO DO NORTE,PROFESSOR HÉLIO,PSD,PSD,693.0
LIMOEIRO DO NORTE,PROFESSOR WASHINGTON,PT,PT,705.0
LIMOEIRO DO NORTE,PROFESSORA LOURDES,PSB,PSB,75.0
LIMOEIRO DO NORTE,RAIMUNDO LIMA,PT,PT,62.0
LIMOEIRO DO NORTE,RAQUEL HOLANDA,MDB,MDB,131.0
LIMOEIRO DO NORTE,REGINILSON VIGILANTE,PV,PV,134.0
LIMOEIRO DO NORTE,RENATA OLIVEIRA,PTC,PTC,12.0
LIMOEIRO DO NORTE,RITA CÉLIA,PDT,PDT,25.0
LIMOEIRO DO NORTE,ROGERINHO PINHEIRO,PSD,PSD,108.0
LIMOEIRO DO NORTE,RONALDO CARVALHO,PODE,PODE,57.0
LIMOEIRO DO NORTE,ROQUE DO DEMUT,PSB,PSB,217.0
LIMOEIRO DO NORTE,ROSY FERNANDES,PL,PL,229.0
LIMOEIRO DO NORTE,SAMIA NOGUEIRO,PODE,PODE,11.0
LIMOEIRO DO NORTE,SEMENTES DA LUTA,PSOL,PSOL,225.0
LIMOEIRO DO NORTE,SERGINHO DA GANGORRA,PL,PL,588.0
LIMOEIRO DO NORTE,SGT GLAUCIA,PV,PV,19.0
LIMOEIRO DO NORTE,ST ARIMATEA TEINHA,PV,PV,753.0
LIMOEIRO DO NORTE,SUYANNE ANDRADE,PV,PV,113.0
LIMOEIRO DO NORTE,TIAGO OLIVEIRA,PODE,PODE,83.0
LIMOEIRO DO NORTE,TICIANA PINHEIRO,PT,PT,74.0
LIMOEIRO DO NORTE,VALDEMIR BESSA,PV,PV,2164.0
LIMOEIRO DO NORTE,VALDIR DO SUBURBÃO,PSB,PSB,1242.0
LIMOEIRO DO NORTE,VINICIUS OLIVEIRA,PODE,PODE,32.0
LIMOEIRO DO NORTE,VITU,PV,PV,58.0
LIMOEIRO DO NORTE,ZE DO VALE,MDB,MDB,19.0
LIMOEIRO DO NORTE,ZÉ MARIA DE ANDRADE,PSOL,PSOL,78.0
LIMOEIRO DO NORTE,ZÉ NETO,PSB,PSB,2030.0
LIMOEIRO DO NORTE,ÂNGELA DA ILHA,PSB,PSB,84.0
MADALENA,ADOLFFO ÁLVARO,MDB,MDB,129.0
MADALENA,ALBA GOMES,MDB,MDB,741.0
MADALENA,BENOCELIO CARNEIRO,PL,PL,314.0
MADALENA,BETO FARIAS,PDT,PDT,517.0
MADALENA,CHIQUINHO DA DONA PERPETUA,PL,PL,16.0
MADALENA,CHIQUINHO DA MACAOCA,MDB,MDB,468.0
MADALENA,CHIQUINHO DO ÔNIBUS,MDB,MDB,309.0
MADALENA,CILEIDE MACIEL,PDT,PDT,89.0
MADALENA,DANILO VIEIRA,PDT,PDT,146.0
MADALENA,DR ARCLEBER LOBO PINHO,PROS,PROS,229.0
MADALENA,DRA PAMELA,PDT,PDT,127.0
MADALENA,EDNALDO,PDT,PDT,397.0
MADALENA,ELIENE BOMFIM,MDB,MDB,9.0
MADALENA,ENFERMEIRA KERLA,MDB,MDB,493.0
MADALENA,ERIVALDO BRAGA,MDB,MDB,401.0
MADALENA,FAFA COLARES,PDT,PDT,63.0
MADALENA,GABY LOBO,PL,PL,35.0
MADALENA,GENILSON GOMES,PL,PL,44.0
MADALENA,GILMÁRIO MESQUITA,MDB,MDB,32.0
MADALENA,IRMÃO VAVÁ,MDB,MDB,70.0
MADALENA,JARDEL OLIVEIRA,MDB,MDB,326.0
MADALENA,JESUALDO COSTA,PDT,PDT,328.0
MADALENA,JOAO MOTO TAXI,PDT,PDT,89.0
MADALENA,JOAO UCHOA,PDT,PDT,260.0
MADALENA,JOÃO DA PIPA,MDB,MDB,584.0
MADALENA,KATIA SALES,PL,PL,1141.0
MADALENA,LILI SOARES,MDB,MDB,300.0
MADALENA,LÚCIA,MDB,MDB,121.0
MADALENA,MANOEL NASCIMENTO,PDT,PDT,112.0
MADALENA,MARCIA MARIA,PDT,PDT,60.0
MADALENA,MARCIA SOUSA,PL,PL,40.0
MADALENA,MAYLSON MAGALHAES,PDT,PDT,248.0
MADALENA,NEGUIM DA OFICINA,MDB,MDB,114.0
MADALENA,NENEM DA SUCAM,PDT,PDT,67.0
MADALENA,PROFESSOR ARAGONEY,PL,PL,308.0
MADALENA,PROFESSOR WILAME DANDÃO,PL,PL,520.0
MADALENA,RAQUEL BARROS,MDB,MDB,18.0
